flowStart,flowDuration,flowInterval,count,same_srv_rate
1583859717.272576,0.0079700946807861,1.562323808670044,17,100.0
1583855196.12545,0.0082056522369384,0.0060677528381347,24,100.0
1583860645.8765633,0.0,0.2614438533782959,9,100.0
1583856152.9215994,0.0,0.003467321395874,567,100.0
1583861391.0814772,0.0080006122589111,0.0711417198181152,13,100.0
1583860041.6779137,0.0078446865081787,0.5663788318634033,9,100.0
1583856020.771557,0.0,0.0035991668701171,589,100.0
1583856232.3382926,0.0,0.0057640075683593,543,100.0
1583858415.5765507,0.0079543590545654,1.5344152450561523,17,100.0
1583855696.8611462,0.0080265998840332,0.4952816963195801,25,100.0
1583855565.3046346,0.0081884860992431,0.0077466964721679,24,100.0
1583856087.342579,0.0,0.0032777786254882,573,100.0
1583856172.627308,0.0,0.003321886062622,585,100.0
1583856047.8019383,0.0,0.0030479431152343,583,100.0
1583856134.364603,0.0,0.0036001205444335,582,100.0
1583856016.4143252,0.0,0.0028784275054931,586,100.0
1583861219.5727837,0.008059024810791,0.565152645111084,17,100.0
1583861737.1825068,0.0081012248992919,0.3549957275390625,17,100.0
1583862135.5790634,0.0077095031738281,0.6558048725128174,17,100.0
1583856212.8716688,0.0,0.0031554698944091,580,100.0
1583860600.1600742,0.0,1.05859112739563,4,100.0
1583856065.322895,0.0,0.0035550594329833,564,100.0
1583861941.9573023,0.0081017017364501,0.365549087524414,9,100.0
1583856045.5413492,0.0,0.0035457611083984,591,100.0
1583857591.7852716,0.0080995559692382,0.0051782131195068,16,100.0
1583856110.503887,0.0,0.003178596496582,563,100.0
1583856135.309556,0.0,0.005774974822998,566,100.0
1583856141.2148745,0.0,0.0035574436187744,572,100.0
1583860582.6897304,0.0,0.0568766593933105,10,100.0
1583857676.849892,0.0080900192260742,0.173048734664917,14,100.0
1583856028.1022575,0.0,0.00319504737854,584,100.0
1583856139.5998929,0.0,0.0048568248748779,572,100.0
1583856004.9643705,0.0,0.0031061172485351,609,100.0
1583859819.6039803,0.0080606937408447,0.0057380199432373,12,100.0
1583855245.9068215,0.0078754425048828,0.0591547489166259,18,100.0
1583860912.5860305,0.0,0.2498223781585693,16,100.0
1583856956.2240992,0.0085597038269042,0.0057873725891113,20,100.0
1583860863.2440636,0.0079309940338134,0.4553031921386719,21,100.0
1583862216.4233537,0.0080687999725341,0.152085542678833,13,100.0
1583856039.5371923,0.0,0.0041577816009521,582,100.0
1583857747.7172792,0.0082883834838867,0.0507271289825439,17,100.0
1583861593.5610049,0.008235216140747,1.2109339237213137,13,100.0
1583858575.891468,0.0106263160705566,0.3876161575317383,13,100.0
1583856041.188079,0.0,0.0031991004943847,562,100.0
1583857114.0360787,0.0077841281890869,0.3752479553222656,25,100.0
1583855259.7593896,0.0079233646392822,0.1884756088256836,21,100.0
1583856664.8305066,0.0078413486480712,0.0068476200103759,20,100.0
1583861992.201196,0.0082602500915527,0.0180499553680419,17,100.0
1583855931.4662368,0.0078740119934082,0.0615143775939941,25,100.0
1583854978.825727,0.0081400871276855,0.005852460861206,21,100.0
1583855717.0774198,0.0078294277191162,0.4269423484802246,25,100.0
1583859708.1910772,0.0079758167266845,0.6596481800079346,13,100.0
1583856189.0650926,0.0,0.0032360553741455,581,100.0
1583856162.7960076,0.0,0.0039501190185546,584,100.0
1583855006.020229,0.0074517726898193,1.183621168136597,21,100.0
1583856032.621141,0.0,0.0034639835357666,582,100.0
1583860860.4536614,0.0,0.0767068862915039,13,100.0
1583856078.107218,0.0,0.0036978721618652,519,100.0
1583857270.9984145,0.008305549621582,0.0232443809509277,9,100.0
1583856062.5751708,0.0,0.0032210350036621,571,100.0
1583858077.0279248,0.0082747936248779,0.8831336498260498,9,100.0
1583859343.2568178,0.0080163478851318,0.4937210083007812,17,100.0
1583856014.3543572,0.0,0.0030903816223144,589,100.0
1583860607.4003236,0.0,0.8872323036193848,14,100.0
1583860115.4672174,0.0082204341888427,0.8005497455596924,17,100.0
1583856216.6291704,0.0,0.0029957294464111,586,100.0
1583856192.8721812,0.0080292224884033,1.3370075225830078,18,100.0
1583856221.761983,0.0,0.0034222602844238,571,100.0
1583856188.3376918,0.0,0.003188133239746,586,100.0
1583856041.8047702,0.0082073211669921,0.0279533863067626,25,100.0
1583862167.1099887,0.0079405307769775,0.0346112251281738,13,100.0
1583856385.7376213,0.0084040164947509,0.3601863384246826,18,100.0
1583856137.4756129,0.0,0.0031888484954833,578,100.0
1583856274.8813603,0.0079991817474365,0.3283431529998779,22,100.0
1583856136.4284225,0.0,0.0030124187469482,573,100.0
1583854940.123086,0.0083124637603759,1.034527063369751,12,100.0
1583856212.7389984,0.0,0.0044124126434326,581,100.0
1583856168.0944712,0.0,0.0034396648406982,577,100.0
1583856081.965729,0.0,0.0036253929138183,560,100.0
1583856172.9929717,0.0,0.0032880306243896,587,100.0
1583857873.4739182,0.0095937252044677,0.2457430362701416,14,100.0
1583860974.8584363,0.0,0.3304316997528076,11,100.0
1583855083.9149816,0.0081501007080078,0.0291998386383056,21,100.0
1583860404.7618735,0.0079541206359863,0.1165573596954345,13,100.0
1583856921.9732332,0.0080938339233398,0.4679756164550781,19,100.0
1583856040.1918294,0.0,0.0033783912658691,579,100.0
1583861567.0347354,0.0078203678131103,0.97170090675354,17,100.0
1583856187.460911,0.0,0.0031607151031494,584,100.0
1583856191.307282,0.0,0.0064773559570312,578,100.0
1583856114.3239925,0.0,0.0052504539489746,567,100.0
1583854964.339121,0.0080068111419677,0.2255094051361084,18,100.0
1583860795.797613,0.0082614421844482,0.6772215366363525,27,100.0
1583856130.3431823,0.0,0.0030550956726074,536,100.0
1583856800.7433016,0.008023977279663,0.9300143718719482,13,100.0
1583856144.7607126,0.0,0.0035200119018554,564,100.0
1583860709.5197146,0.0,0.0222294330596923,11,100.0
1583856173.0515814,0.0,0.0035254955291748,586,100.0
1583856127.2975752,0.0,0.003366470336914,544,100.0
1583859719.6001718,0.0082302093505859,0.3053028583526611,17,100.0
1583856109.5291326,0.0,0.0033023357391357,553,100.0
1583860270.6032455,0.0132513046264648,1.517857313156128,10,100.0
1583858409.99132,0.0078299045562744,0.0058801174163818,16,100.0
1583860964.745953,0.0,0.013923168182373,13,100.0
1583855210.2718322,0.0083184242248535,0.8858675956726074,13,100.0
1583856217.254734,0.0,0.003016710281372,587,100.0
1583856110.439387,0.0,0.0034122467041015,561,100.0
1583855266.155024,0.0082206726074218,0.0213510990142822,21,100.0
1583856189.9953296,0.0,0.0036456584930419,574,100.0
1583856095.8774023,0.0,0.0060434341430664,572,100.0
1583856102.7662964,0.0,0.0033321380615234,572,100.0
1583855200.1871183,0.0080432891845703,0.0057651996612548,24,100.0
1583856143.5568526,0.0,0.0030760765075683,564,100.0
1583856084.1430817,0.0,0.0033700466156005,585,100.0
1583856130.8331566,0.0,0.0028059482574462,557,100.0
1583860678.6298227,0.0080788135528564,0.0064177513122558,27,100.0
1583856117.035915,0.0,0.0032203197479248,573,100.0
1583859672.7206674,0.0080649852752685,1.5504133701324463,17,100.0
1583860117.961234,0.0081827640533447,1.4808018207550049,17,100.0
1583856172.5333512,0.0,0.0032508373260498,583,100.0
1583856021.1598794,0.0,0.0035820007324218,590,100.0
1583856232.367438,0.0080904960632324,0.0058827400207519,24,100.0
1583856064.4079509,0.0,0.0030484199523925,567,100.0
1583860964.6326509,0.0,0.093456745147705,12,100.0
1583856073.900753,0.0,0.0031032562255859,573,100.0
1583855527.4199393,0.0083756446838378,0.013641357421875,13,100.0
1583860968.298759,0.0079250335693359,0.1114952564239502,15,100.0
1583860700.5077708,0.0,0.1567342281341552,12,100.0
1583856129.1785665,0.0,0.0031652450561523,520,100.0
1583860664.9882624,0.0,0.1599202156066894,15,100.0
1583856162.21264,0.0,0.0040225982666015,577,100.0
1583856039.9560716,0.0,0.0033240318298339,581,100.0
1583857258.1096797,0.0089180469512939,0.0058429241180419,16,100.0
1583855438.074925,0.0081534385681152,0.2657656669616699,21,100.0
1583856626.5625248,0.0079474449157714,0.2301344871520996,18,100.0
1583855101.6263113,0.0084927082061767,0.0071377754211425,20,100.0
1583856111.2900746,0.0,0.0030207633972167,567,100.0
1583858881.6146233,0.0079016685485839,0.0146708488464355,17,100.0
1583855970.1659467,0.0079500675201416,0.2372052669525146,21,100.0
1583856054.491549,0.0,0.0035469532012939,535,100.0
1583856248.5489967,0.0081727504730224,0.0061037540435791,24,100.0
1583857413.4415028,0.0081837177276611,0.7043044567108154,13,100.0
1583856148.2813766,0.0,0.0032265186309814,571,100.0
1583861654.8992772,0.0079123973846435,0.7460057735443115,17,100.0
1583862112.6728268,0.008216381072998,0.2886192798614502,17,100.0
1583856039.6439486,0.0,0.0043365955352783,581,100.0
1583856151.0151863,0.0,0.0033395290374755,570,100.0
1583859063.9013476,0.0083885192871093,0.5459692478179932,17,100.0
1583856106.5423267,0.0,0.0033919811248779,582,100.0
1583856073.189325,0.0,0.0035338401794433,574,100.0
1583856191.0614376,0.0,0.003899335861206,580,100.0
1583854854.1835916,0.016813039779663,0.0076403617858886,0,0.0
1583860789.2995253,0.0,0.2490541934967041,14,100.0
1583856222.9983535,0.0,0.003239631652832,560,100.0
1583859010.2973003,0.0079126358032226,1.3325648307800293,9,100.0
1583856192.9464684,0.0,0.0033235549926757,567,100.0
1583856036.5908222,0.0,0.0034136772155761,578,100.0
1583856136.1433206,0.0,0.0039796829223632,570,100.0
1583857196.325595,0.007866621017456,0.6544899940490723,25,100.0
1583859374.0405812,0.0082578659057617,0.6825580596923828,13,100.0
1583856063.2775595,0.0,0.0039634704589843,574,100.0
1583856187.9739904,0.0,0.0030560493469238,590,100.0
1583862052.537543,0.0085721015930175,1.1790995597839355,13,100.0
1583855330.477041,0.0132880210876464,0.006751537322998,20,100.0
1583857795.9182308,0.0114312171936035,0.0512487888336181,13,100.0
1583856089.5458384,0.0,0.0032360553741455,540,100.0
1583856342.658177,0.0078248977661132,0.3706963062286377,25,100.0
1583855305.860158,0.0081477165222167,0.0392897129058837,25,100.0
1583856013.4471312,0.0,0.0037844181060791,594,100.0
1583860241.4408283,0.0081205368041992,1.4765946865081787,17,100.0
1583856595.9368389,0.0079681873321533,0.2450733184814453,25,100.0
1583855958.7513962,0.0081732273101806,0.0078334808349609,23,100.0
1583856213.605682,0.0,0.0029914379119873,579,100.0
1583860093.686153,0.0081579685211181,1.503272533416748,17,100.0
1583856752.0497935,0.0080349445343017,0.2963180541992187,25,100.0
1583856009.6228285,0.0,0.0030000209808349,585,100.0
1583857546.3361082,0.0079739093780517,0.0482466220855712,13,100.0
1583860859.1897995,0.0080733299255371,0.1685709953308105,25,100.0
1583856159.1155572,0.0,0.0034625530242919,575,100.0
1583857002.5363224,0.0078895092010498,0.0198838710784912,21,100.0
1583861303.7076633,0.0081961154937744,1.2032594680786133,13,100.0
1583856026.5657804,0.0,0.0029184818267822,579,100.0
1583856111.158137,0.0,0.0045306682586669,569,100.0
1583856030.5014262,0.0,0.0033469200134277,572,100.0
1583861468.6122923,0.0082406997680664,0.6704304218292236,13,100.0
1583856095.0487418,0.0,0.0037043094635009,586,100.0
1583856025.7255309,0.0,0.0039179325103759,576,100.0
1583856115.759818,0.0,0.0034523010253906,564,100.0
1583855568.8066888,0.0081391334533691,0.0137650966644287,21,100.0
1583858045.5657408,0.0078046321868896,0.0539178848266601,17,100.0
1583856023.1583154,0.0,0.003009557723999,545,100.0
1583856959.214851,0.0078928470611572,0.7147090435028076,25,100.0
1583856172.9216723,0.0,0.0034558773040771,587,100.0
1583856166.96042,0.0,0.0034024715423583,580,100.0
